ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8105328	0.98043	8.93e-01	0.13640167	-5.73921	0.01255531	SNX18	sorting nexin 18
8032525	0.98043	8.93e-01	0.1363793	-5.73921	0.0138777	SLC39A3	solute carrier family 39 member 3
8030671	0.98043	8.93e-01	-0.13635399	-5.73921	-0.01266954	SPIB	Spi-B transcription factor
8088664	0.98043	8.93e-01	-0.13635285	-5.73921	-0.01617102	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
7948048	0.98043	8.93e-01	0.13633126	-5.73921	0.01382198		
8043630	0.98043	8.93e-01	-0.13626838	-5.73922	-0.02127488	ARID5A	AT-rich interaction domain 5A
7971931	0.98043	8.93e-01	0.13625019	-5.73923	0.00950589		
7894617	0.98043	8.93e-01	0.1362439	-5.73923	0.0188044		
7904396	0.98043	8.93e-01	-0.13617803	-5.73923	-0.0322637	HAO2	hydroxyacid oxidase 2
7895583	0.98043	8.93e-01	-0.13616658	-5.73924	-0.02661196		
8110032	0.98044	8.93e-01	0.13609505	-5.73924	0.01977828	CREBRF	CREB3 regulatory factor
8126442	0.98044	8.93e-01	0.13607948	-5.73925	0.01266589	TBCC	tubulin folding cofactor C
7894467	0.98046	8.93e-01	0.13602478	-5.73925	0.03227026		
8094501	0.98048	8.93e-01	-0.13592158	-5.73927	-0.01071824	STIM2	stromal interaction molecule 2
8134621	0.98048	8.93e-01	-0.13588282	-5.73927	-0.00966121	ZKSCAN5	zinc finger with KRAB and SCAN domains 5
7929550	0.98048	8.93e-01	-0.13586819	-5.73927	-0.01689915	CCNJ	cyclin J
7921873	0.98048	8.93e-01	0.13584295	-5.73928	0.03589353	FCGR3B///FCGR3A	Fc fragment of IgG receptor IIIb///Fc fragment of IgG receptor IIIa
8071357	0.98053	8.93e-01	-0.13574968	-5.73929	-0.03531191	LOC440792	proline dehydrogenase 1 pseudogene
8068350	0.98054	8.93e-01	0.13570738	-5.73929	0.02261333	LINC00649	long intergenic non-protein coding RNA 649
8006573	0.98054	8.93e-01	-0.13554572	-5.73931	-0.0141503	TAF15	TATA-box binding protein associated factor 15
8142971	0.98054	8.93e-01	-0.13550286	-5.73932	-0.01165483	KLF14	Kruppel like factor 14
7938111	0.98054	8.93e-01	-0.13545836	-5.73933	-0.01584003	TIMM10B	translocase of inner mitochondrial membrane 10 homolog B (yeast)
7983828	0.98054	8.93e-01	0.13537957	-5.73934	0.02712527	TEX9	testis expressed 9
7930179	0.98054	8.93e-01	0.135338	-5.73934	0.02087359		
8087461	0.98054	8.93e-01	-0.13532494	-5.73934	-0.02364755	GMPPB	GDP-mannose pyrophosphorylase B
7944035	0.98054	8.93e-01	0.13531327	-5.73934	0.0162744	APOC3	apolipoprotein C3
8137433	0.98054	8.93e-01	-0.13528334	-5.73935	-0.01094237		
8109973	0.98054	8.93e-01	-0.1352757	-5.73935	-0.01050261		
7974920	0.98054	8.93e-01	-0.13527121	-5.73935	-0.01805804	SYNE2	spectrin repeat containing nuclear envelope protein 2
8170507	0.98054	8.93e-01	0.13526193	-5.73935	0.0108044	PRRG3	proline rich and Gla domain 3
8067094	0.98054	8.93e-01	0.13522338	-5.73936	0.01197919	ZFP64	ZFP64 zinc finger protein
7998157	0.98054	8.93e-01	0.13521148	-5.73936	0.0113735	NPRL3	NPR3 like, GATOR1 complex subunit
8173627	0.9806	8.94e-01	0.13503343	-5.73938	0.02792648		
7917255	0.9806	8.94e-01	-0.13496269	-5.73939	-0.02064363	SSX2IP	SSX family member 2 interacting protein
8018324	0.9806	8.94e-01	-0.13493924	-5.73939	-0.01194404	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
7922823	0.9806	8.94e-01	-0.1349368	-5.73939	-0.01865752	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3
8061382	0.9806	8.94e-01	0.13489727	-5.7394	0.01124267	CSTL1	cystatin like 1
8101324	0.9806	8.94e-01	0.13489343	-5.7394	0.01327245	HNRNPD	heterogeneous nuclear ribonucleoprotein D
8023159	0.9806	8.94e-01	-0.13487868	-5.7394	-0.01274016	TCEB3B	transcription elongation factor B subunit 3B
8125289	0.98077	8.94e-01	-0.13463888	-5.73943	-0.01988287	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
8117563	0.98079	8.94e-01	-0.13458636	-5.73944	-0.01380558		
7895459	0.98081	8.94e-01	0.13448652	-5.73945	0.04839466		
7896105	0.98081	8.94e-01	0.13448652	-5.73945	0.04839466		
8095078	0.98087	8.94e-01	0.13434203	-5.73947	0.00802874		
8166351	0.98087	8.94e-01	-0.1343293	-5.73947	-0.01402305		
7896102	0.98087	8.94e-01	-0.13417159	-5.73949	-0.04151099		
7892758	0.98087	8.94e-01	0.13411552	-5.73949	0.03404346		
8039524	0.98087	8.94e-01	0.13406253	-5.7395	0.01376806	ZNF579	zinc finger protein 579
8065334	0.98087	8.94e-01	0.13402812	-5.73951	0.0109629	NKX2-2	NK2 homeobox 2
8151952	0.98087	8.94e-01	-0.13397386	-5.73951	-0.03458709	NIPAL2	NIPA like domain containing 2
7931926	0.98087	8.94e-01	0.13393843	-5.73952	0.0123717		
7957373	0.98087	8.94e-01	0.13389849	-5.73952	0.01465122	MYF6	myogenic factor 6
7968307	0.98087	8.94e-01	0.13387926	-5.73952	0.01932359	MTUS2	microtubule associated tumor suppressor candidate 2
8017460	0.98087	8.94e-01	0.13385389	-5.73953	0.0112005	PTCRA///SMARCD2	pre T-cell antigen receptor alpha///SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
7927265	0.98087	8.94e-01	0.13385211	-5.73953	0.00790989		
7927517	0.98087	8.94e-01	0.13385211	-5.73953	0.00790989		
7933595	0.98087	8.94e-01	0.13385211	-5.73953	0.00790989		
8046201	0.98087	8.95e-01	-0.1338258	-5.73953	-0.01319644	SSB	Sjogren syndrome antigen B
8039006	0.98087	8.95e-01	-0.13381044	-5.73953	-0.02340704	ZNF320	zinc finger protein 320
8058182	0.98095	8.95e-01	0.13368598	-5.73955	0.01735405	FAM126B	family with sequence similarity 126 member B
8013908	0.98095	8.95e-01	0.13362153	-5.73956	0.01729333	NUFIP2	NUFIP2, FMR1 interacting protein 2
8147262	0.98095	8.95e-01	-0.13358067	-5.73956	-0.01612904	OTUD6B	OTU domain containing 6B
8056250	0.98095	8.95e-01	0.13354374	-5.73957	0.00846671	GCG	glucagon
7956892	0.98095	8.95e-01	0.1335367	-5.73957	0.01330339		
7894291	0.98097	8.95e-01	-0.13347021	-5.73957	-0.02314354		
8101237	0.98109	8.95e-01	-0.1332956	-5.7396	-0.01537875	PAQR3	progestin and adipoQ receptor family member 3
7954602	0.98116	8.95e-01	-0.13314095	-5.73962	-0.01662734		
7953775	0.98116	8.95e-01	-0.13313574	-5.73962	-0.01138452	A2ML1	alpha-2-macroglobulin like 1
8041255	0.98119	8.95e-01	-0.13305527	-5.73963	-0.01193339		
8117118	0.98119	8.95e-01	-0.13303023	-5.73963	-0.01796501		
7898869	0.9812	8.95e-01	0.13296916	-5.73964	0.01512723	MDS2	myelodysplastic syndrome 2 translocation associated
7917850	0.9812	8.95e-01	-0.13293984	-5.73964	-0.01586956	ARHGAP29	Rho GTPase activating protein 29
8003639	0.9812	8.95e-01	-0.13290709	-5.73964	-0.01114346	WDR81	WD repeat domain 81
8061507	0.98123	8.95e-01	-0.1328336	-5.73965	-0.01635518		
7912555	0.98125	8.95e-01	0.13267421	-5.73967	0.01406282	PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	PRAME family member 15///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7973444	0.98125	8.95e-01	-0.13264851	-5.73968	-0.01557442		
8019778	0.98125	8.95e-01	0.13262685	-5.73968	0.01933171	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
8066598	0.98125	8.95e-01	0.13259908	-5.73968	0.0123405	ACOT8	acyl-CoA thioesterase 8
7894727	0.98125	8.96e-01	0.13253196	-5.73969	0.0653169		
8139212	0.98125	8.96e-01	-0.1325212	-5.73969	-0.02023082	GLI3	GLI family zinc finger 3
8036395	0.98125	8.96e-01	0.13251021	-5.73969	0.01284243	ZNF569	zinc finger protein 569
8002830	0.98125	8.96e-01	0.13250399	-5.73969	0.01893192	LDHD	lactate dehydrogenase D
8099449	0.98128	8.96e-01	-0.13239559	-5.73971	-0.01671676	FBXL5///FBXL5	F-box and leucine rich repeat protein 5///F-box and leucine rich repeat protein 5
8164496	0.98128	8.96e-01	-0.1323461	-5.73971	-0.02470263	KYAT1	kynurenine aminotransferase 1
7921356	0.98128	8.96e-01	-0.13234156	-5.73971	-0.01654757	OR10K2	olfactory receptor family 10 subfamily K member 2
7911383	0.98128	8.96e-01	0.1322965	-5.73972	0.01293364	C1orf159	chromosome 1 open reading frame 159
8007152	0.98128	8.96e-01	0.13225905	-5.73972	0.01875299		
8159385	0.98128	8.96e-01	0.13224244	-5.73973	0.01111757	CCDC183///RABL6	coiled-coil domain containing 183///RAB, member RAS oncogene family-like 6
7895164	0.98128	8.96e-01	-0.13220801	-5.73973	-0.04031689		
8039829	0.98132	8.96e-01	-0.13212427	-5.73974	-0.01264515	KIR2DS2///KIR2DS4///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1
8156971	0.98133	8.96e-01	0.13203437	-5.73975	0.00845512	CYLC2	cylicin 2
7896161	0.98133	8.96e-01	-0.13202165	-5.73975	-0.02395421		
8155661	0.98133	8.96e-01	-0.13194023	-5.73976	-0.01209407	FOXD4L5///FOXD4L6///FOXD4L4///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 4///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
7893900	0.98133	8.96e-01	-0.13192471	-5.73977	-0.04055806		
7922460	0.98133	8.96e-01	0.13189492	-5.73977	0.00806752		
8134680	0.98133	8.96e-01	0.13188892	-5.73977	0.01927233	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
8072605	0.98138	8.96e-01	0.13178044	-5.73978	0.01283018	RFPL3	ret finger protein like 3
8147012	0.98138	8.96e-01	0.1317479	-5.73979	0.01149908	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha
7961259	0.98144	8.96e-01	-0.13159646	-5.73981	-0.02007549	PRR4///PRH1	proline rich 4 (lacrimal)///proline rich protein HaeIII subfamily 1
8158212	0.98144	8.96e-01	0.1315718	-5.73981	0.0256287		
8131379	0.98144	8.96e-01	0.13156903	-5.73981	0.01390145		
7896239	0.98145	8.96e-01	0.13152441	-5.73982	0.05337408		
8138888	0.98158	8.96e-01	0.13133036	-5.73984	0.01642735	PDE1C	phosphodiesterase 1C
8089040	0.98162	8.97e-01	0.13120793	-5.73985	0.01934129	MINA	MYC induced nuclear antigen
8046726	0.98162	8.97e-01	0.13118075	-5.73986	0.01323295	SSFA2	sperm specific antigen 2
8113691	0.98162	8.97e-01	-0.13110265	-5.73987	-0.01120781	DTWD2	DTW domain containing 2
8011774	0.98162	8.97e-01	0.13110155	-5.73987	0.0087182	CAMTA2	calmodulin binding transcription activator 2
7991214	0.98162	8.97e-01	0.13109463	-5.73987	0.02898518	DET1	de-etiolated homolog 1 (Arabidopsis)
7937847	0.98167	8.97e-01	-0.13095759	-5.73988	-0.01191576	KCNQ1DN	KCNQ1 downstream neighbor (non-protein coding)
8050443	0.98167	8.97e-01	-0.13092485	-5.73989	-0.02233835	SMC6	structural maintenance of chromosomes 6
8097903	0.98167	8.97e-01	-0.13083117	-5.7399	-0.02921963	TLR2	toll like receptor 2
8019507	0.98167	8.97e-01	-0.13076003	-5.73991	-0.0161182	C17orf62	chromosome 17 open reading frame 62
8059343	0.98167	8.97e-01	-0.13075974	-5.73991	-0.00787287		
8021222	0.98167	8.97e-01	0.13075565	-5.73991	0.00970439	ELAC1	elaC ribonuclease Z 1
7952126	0.98167	8.97e-01	0.13070271	-5.73992	0.01687954	RPL23AP64	ribosomal protein L23a pseudogene 64
8015214	0.98167	8.97e-01	-0.13069138	-5.73992	-0.01027191	KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	keratin associated protein 2-3///keratin associated protein 2-2///keratin associated protein 2-4///keratin associated protein 2-1
8019574	0.98167	8.97e-01	-0.13069138	-5.73992	-0.01027191	KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	keratin associated protein 2-3///keratin associated protein 2-2///keratin associated protein 2-4///keratin associated protein 2-1
8143499	0.98167	8.97e-01	0.13065926	-5.73992	0.02009934	TRPV6	transient receptor potential cation channel subfamily V member 6
8066641	0.98167	8.97e-01	0.13062972	-5.73992	0.01352468	ZNF335	zinc finger protein 335
7945712	0.98167	8.97e-01	0.13058809	-5.73993	0.01152156	TH	tyrosine hydroxylase
7892807	0.98167	8.97e-01	0.13055016	-5.73993	0.0224005		
8144619	0.98167	8.97e-01	0.13049142	-5.73994	0.0131995		
8153678	0.98167	8.97e-01	0.1304776	-5.73994	0.01905899	BOP1	block of proliferation 1
7983648	0.98176	8.97e-01	0.13030087	-5.73996	0.01464497		
7912194	0.98176	8.97e-01	-0.13029519	-5.73997	-0.02912805		
7989094	0.98178	8.97e-01	0.13021901	-5.73997	0.01841312	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
8162696	0.98178	8.97e-01	0.13019817	-5.73998	0.01292436	XPA	XPA, DNA damage recognition and repair factor
8102408	0.98178	8.97e-01	0.13010243	-5.73999	0.00713007		
7937938	0.98178	8.97e-01	0.13009783	-5.73999	0.01585761	OR52K2	olfactory receptor family 52 subfamily K member 2
8097288	0.98178	8.97e-01	0.13006662	-5.73999	0.01765025	FAT4	FAT atypical cadherin 4
7954729	0.98178	8.97e-01	0.13004753	-5.74	0.02256138	FGD4	FYVE, RhoGEF and PH domain containing 4
8122982	0.98191	8.98e-01	-0.12971909	-5.74004	-0.01908487	ZDHHC14	zinc finger DHHC-type containing 14
8119243	0.98191	8.98e-01	0.12971067	-5.74004	0.00790679	DNAH8	dynein axonemal heavy chain 8
8027260	0.98191	8.98e-01	0.12967564	-5.74004	0.01763986	ZNF486	zinc finger protein 486
7912852	0.98191	8.98e-01	-0.12964865	-5.74004	-0.01860613	EIF1AX	eukaryotic translation initiation factor 1A, X-linked
7894065	0.98191	8.98e-01	-0.12963628	-5.74005	-0.02904645		
8051075	0.98191	8.98e-01	0.12960515	-5.74005	0.01062419	GTF3C2	general transcription factor IIIC subunit 2
8074558	0.98191	8.98e-01	-0.12949805	-5.74006	-0.01943147	RTN4R	reticulon 4 receptor
7899124	0.98191	8.98e-01	0.12942108	-5.74007	0.00957734	CATSPER4	cation channel sperm associated 4
8101881	0.98191	8.98e-01	0.12941334	-5.74007	0.02263691	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
8157021	0.98191	8.98e-01	-0.1293464	-5.74008	-0.01668289	NIPSNAP3A	nipsnap homolog 3A
7971191	0.98191	8.98e-01	0.12933426	-5.74008	0.0130587	SUGT1P3	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 3
7892516	0.98191	8.98e-01	-0.12927367	-5.74009	-0.03500139		
7934097	0.98191	8.98e-01	-0.12913798	-5.74011	-0.01466126		
7989157	0.98191	8.98e-01	0.12907762	-5.74011	0.0174714		
7894546	0.98191	8.98e-01	0.12897758	-5.74012	0.01743022		
7895662	0.98191	8.98e-01	0.12889414	-5.74013	0.02456761		
7900409	0.98191	8.98e-01	-0.12878071	-5.74015	-0.01268139	TMCO2	transmembrane and coiled-coil domains 2
8151871	0.98191	8.98e-01	0.12875767	-5.74015	0.02132763	CCNE2	cyclin E2
8045142	0.98191	8.99e-01	0.12872688	-5.74015	0.00981191	MZT2B///SMPD4	mitotic spindle organizing protein 2B///sphingomyelin phosphodiesterase 4
8060897	0.98191	8.99e-01	-0.12872481	-5.74015	-0.01829482	PLCB4	phospholipase C beta 4
8027543	0.98191	8.99e-01	0.12869621	-5.74016	0.01016404	WDR88	WD repeat domain 88
8018445	0.98191	8.99e-01	0.12869168	-5.74016	0.0135378	LOC100507191///UNK	uncharacterized LOC100507191///unkempt family zinc finger
7978692	0.98191	8.99e-01	0.12862844	-5.74017	0.01352783	SLC25A21	solute carrier family 25 member 21
7971800	0.98191	8.99e-01	-0.12859395	-5.74017	-0.01056951	MRPS31P5	mitochondrial ribosomal protein S31 pseudogene 5
7899688	0.98191	8.99e-01	0.12859045	-5.74017	0.01318987	KPNA6	karyopherin subunit alpha 6
7963865	0.98191	8.99e-01	0.1285778	-5.74017	0.01017672	OR6C6	olfactory receptor family 6 subfamily C member 6
7900352	0.98191	8.99e-01	-0.12857555	-5.74017	-0.01064067	OXCT2P1///OXCT2	3-oxoacid CoA-transferase 2 pseudogene 1///3-oxoacid CoA-transferase 2
7915257	0.98191	8.99e-01	-0.12857555	-5.74017	-0.01064067	OXCT2P1///OXCT2	3-oxoacid CoA-transferase 2 pseudogene 1///3-oxoacid CoA-transferase 2
8159549	0.98191	8.99e-01	0.12854289	-5.74018	0.01261393	C9orf139///FUT7	chromosome 9 open reading frame 139///fucosyltransferase 7
7894820	0.98191	8.99e-01	-0.12852924	-5.74018	-0.02894638		
8081452	0.98191	8.99e-01	-0.12852635	-5.74018	-0.00788093		
7963698	0.98191	8.99e-01	0.12850251	-5.74018	0.01222351	ATF7	activating transcription factor 7
8023308	0.98191	8.99e-01	-0.12844464	-5.74019	-0.010937		
7998374	0.98191	8.99e-01	-0.12840742	-5.74019	-0.01573116	GNG13	G protein subunit gamma 13
8121487	0.98191	8.99e-01	-0.12835716	-5.7402	-0.01154855		
7917470	0.98191	8.99e-01	-0.12834951	-5.7402	-0.01474584		
7900603	0.98191	8.99e-01	-0.12834779	-5.7402	-0.01031568	LOC100129924	uncharacterized LOC100129924
8124632	0.98191	8.99e-01	0.1283365	-5.7402	0.00847153	OR2B3	olfactory receptor family 2 subfamily B member 3
8178285	0.98191	8.99e-01	0.1283365	-5.7402	0.00847153	OR2B3	olfactory receptor family 2 subfamily B member 3
8179589	0.98191	8.99e-01	0.1283365	-5.7402	0.00847153	OR2B3	olfactory receptor family 2 subfamily B member 3
7959572	0.98191	8.99e-01	-0.12831286	-5.7402	-0.02529328		
7973016	0.98191	8.99e-01	-0.12830801	-5.7402	-0.01150513	OR4K1	olfactory receptor family 4 subfamily K member 1
7893151	0.98191	8.99e-01	-0.12821995	-5.74022	-0.01725988		
7915277	0.98191	8.99e-01	0.12821005	-5.74022	0.01948884	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
7893464	0.98191	8.99e-01	-0.12816676	-5.74022	-0.02386714		
8178771	0.98191	8.99e-01	0.1281386	-5.74023	0.01248617	AGER	advanced glycosylation end-product specific receptor
7893877	0.98191	8.99e-01	0.12812615	-5.74023	0.03954337		
8112182	0.98193	8.99e-01	0.12806625	-5.74023	0.01468161	MIER3	MIER family member 3
8014871	0.98201	8.99e-01	0.12792749	-5.74025	0.01536131	PGAP3	post-GPI attachment to proteins 3
7985224	0.98203	8.99e-01	-0.12785834	-5.74026	-0.01671914	LOC646938///TBC1D2B	TBC1 domain family member 2B pseudogene///TBC1 domain family member 2B
8148658	0.98203	8.99e-01	-0.12778194	-5.74027	-0.01181363	ZNF623	zinc finger protein 623
7895951	0.98203	8.99e-01	-0.12767592	-5.74028	-0.03183901		
8153709	0.98203	8.99e-01	-0.12764971	-5.74028	-0.01496935	TMEM249///FBXL6	transmembrane protein 249///F-box and leucine rich repeat protein 6
8036430	0.98203	8.99e-01	-0.12763354	-5.74029	-0.01540178	ZNF781	zinc finger protein 781
8010212	0.98203	8.99e-01	-0.12758148	-5.74029	-0.01554916	TMC8	transmembrane channel like 8
8130191	0.98203	8.99e-01	0.12751686	-5.7403	0.0150762	RMND1	required for meiotic nuclear division 1 homolog
8096333	0.98203	8.99e-01	-0.12751065	-5.7403	-0.01240417		
8046518	0.98203	8.99e-01	-0.1274968	-5.7403	-0.02277925		
8168589	0.98203	8.99e-01	0.12749412	-5.7403	0.01646505	ZNF711	zinc finger protein 711
8052721	0.98203	8.99e-01	-0.12749123	-5.7403	-0.01096482	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha
7984079	0.98204	9.00e-01	0.12744268	-5.74031	0.02357321	TPM1	tropomyosin 1 (alpha)
8157485	0.98204	9.00e-01	-0.12735019	-5.74032	-0.01232598		
8129458	0.98204	9.00e-01	-0.1273414	-5.74032	-0.01595542	ARHGAP18	Rho GTPase activating protein 18
8126531	0.98204	9.00e-01	-0.12731378	-5.74032	-0.01903801	CRIP3///CRIP3	cysteine rich protein 3///cysteine rich protein 3
7930025	0.98204	9.00e-01	-0.12729159	-5.74033	-0.0109951	ELOVL3	ELOVL fatty acid elongase 3
8172197	0.98215	9.00e-01	0.12709498	-5.74035	0.01432284	PPP1R2P9	protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 9
7896570	0.98215	9.00e-01	-0.12704397	-5.74036	-0.02665553		
7896433	0.98215	9.00e-01	-0.12702484	-5.74036	-0.04116		
8042168	0.98215	9.00e-01	-0.12702032	-5.74036	-0.01189183	KIAA1841	KIAA1841
7893499	0.98224	9.00e-01	-0.12677267	-5.74039	-0.02873166		
7959623	0.98224	9.00e-01	-0.12673904	-5.74039	-0.0153753	GTF2H3	general transcription factor IIH subunit 3
8054790	0.98224	9.00e-01	0.12672096	-5.74039	0.00932016		
8060675	0.98224	9.00e-01	0.12670511	-5.7404	0.01484649	CDC25B	cell division cycle 25B
7950553	0.98224	9.00e-01	0.12670352	-5.7404	0.01442599		
7921144	0.98224	9.00e-01	0.12668372	-5.7404	0.01391389	SH2D2A	SH2 domain containing 2A
7967304	0.98231	9.00e-01	0.12655117	-5.74041	0.01039693	RSRC2	arginine and serine rich coiled-coil 2
8051411	0.98231	9.00e-01	-0.12653385	-5.74042	-0.01710951		
8081405	0.98235	9.00e-01	-0.12630212	-5.74044	-0.00851926		
8103362	0.98235	9.00e-01	0.1262988	-5.74044	0.01124873		
8003605	0.98235	9.00e-01	-0.12622351	-5.74045	-0.02206188		
8138147	0.98235	9.01e-01	0.1261888	-5.74046	0.01648895	UNC93B1	unc-93 homolog B1 (C. elegans)
8066574	0.98235	9.01e-01	0.12618411	-5.74046	0.01301576	WFDC10B///WFDC13	WAP four-disulfide core domain 10B///WAP four-disulfide core domain 13
8174610	0.98235	9.01e-01	0.12617941	-5.74046	0.0191158	LRCH2	leucine rich repeats and calponin homology domain containing 2
7949482	0.98235	9.01e-01	-0.12608042	-5.74047	-0.01066781	RNASEH2C///KAT5	ribonuclease H2 subunit C///lysine acetyltransferase 5
8016825	0.98235	9.01e-01	0.12607236	-5.74047	0.00998348	TOM1L1///COX11	target of myb1 like 1 membrane trafficking protein///COX11, cytochrome c oxidase copper chaperone
8110886	0.98235	9.01e-01	-0.12606152	-5.74047	-0.01261982	MED10///DNAL4	mediator complex subunit 10///dynein axonemal light chain 4
7895544	0.98235	9.01e-01	0.12599114	-5.74048	0.02603754		
7893355	0.98235	9.01e-01	-0.12598189	-5.74048	-0.05518047		
7896634	0.98235	9.01e-01	-0.12598189	-5.74048	-0.05518047		
7900413	0.98235	9.01e-01	-0.12595917	-5.74048	-0.01676465	ZMPSTE24	zinc metallopeptidase STE24
8080773	0.98235	9.01e-01	0.12595234	-5.74048	0.01189941	RPP14	ribonuclease P/MRP subunit p14
8025382	0.98241	9.01e-01	-0.12581098	-5.7405	-0.0237047	CERS4	ceramide synthase 4
7892845	0.98241	9.01e-01	-0.12571472	-5.74051	-0.02016777		
7893341	0.98241	9.01e-01	-0.12571472	-5.74051	-0.02016777		
8023703	0.98241	9.01e-01	-0.12570811	-5.74051	-0.00999745	LINC00305	long intergenic non-protein coding RNA 305
8157193	0.98241	9.01e-01	0.12569439	-5.74051	0.02376401	ZNF483	zinc finger protein 483
7893608	0.98248	9.01e-01	-0.12558091	-5.74053	-0.02209001		
8127754	0.9825	9.01e-01	-0.12551647	-5.74054	-0.02739694	LCAL1	lung cancer associated lncRNA 1
8098762	0.98255	9.01e-01	0.12531082	-5.74056	0.01326502	MYL5///ATP5I	myosin light chain 5///ATP synthase, H+ transporting, mitochondrial Fo complex subunit E
8010768	0.98255	9.01e-01	0.12530138	-5.74056	0.01198021		
7949744	0.98255	9.01e-01	0.12529052	-5.74056	0.0180314		
7992414	0.98255	9.01e-01	0.12518862	-5.74057	0.01161737	TBL3	transducin beta like 3
7941746	0.98255	9.01e-01	0.12518764	-5.74057	0.0120031	C11orf86	chromosome 11 open reading frame 86
7996715	0.98255	9.01e-01	0.12508785	-5.74059	0.01157449	NRN1L	neuritin 1 like
7939936	0.98255	9.01e-01	-0.12507961	-5.74059	-0.00983631		
8023152	0.98255	9.01e-01	-0.12507116	-5.74059	-0.01450301	TCEB3CL///TCEB3C///TCEB3B	transcription elongation factor B subunit 3C like///transcription elongation factor B subunit 3C///transcription elongation factor B subunit 3B
8133165	0.98255	9.01e-01	-0.12506502	-5.74059	-0.01632308		
8099027	0.98255	9.01e-01	0.12500945	-5.74059	0.01699875		
8173287	0.98255	9.01e-01	-0.12500363	-5.7406	-0.04456563	VSIG4	V-set and immunoglobulin domain containing 4
7896002	0.98255	9.01e-01	-0.124981	-5.7406	-0.03235823		
8125234	0.98255	9.01e-01	0.12497016	-5.7406	0.01420386	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
7996945	0.9826	9.02e-01	-0.12481841	-5.74062	-0.01223903		
7911730	0.9826	9.02e-01	-0.12477781	-5.74062	-0.0078808	PANK4///PANK4	pantothenate kinase 4///pantothenate kinase 4
7896359	0.9826	9.02e-01	-0.12476018	-5.74062	-0.02647234		
8057700	0.9826	9.02e-01	0.1247552	-5.74062	0.01639793	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
7972428	0.98262	9.02e-01	0.12469602	-5.74063	0.00927845	OXGR1	oxoglutarate receptor 1
7956419	0.98264	9.02e-01	0.12463745	-5.74064	0.01911299		
7961622	0.98267	9.02e-01	-0.12452519	-5.74065	-0.01139092		
8076113	0.98267	9.02e-01	-0.12452353	-5.74065	-0.01798926	FAM227A	family with sequence similarity 227 member A
8158976	0.98272	9.02e-01	0.12436166	-5.74067	0.01368466	CEL	carboxyl ester lipase
8173168	0.98272	9.02e-01	-0.12433286	-5.74067	-0.00975192	PAGE3	PAGE family member 3
8014081	0.98272	9.02e-01	-0.1243246	-5.74067	-0.0133664	UTP6	UTP6, small subunit processome component
8180394	0.98272	9.02e-01	0.12432187	-5.74067	0.0118449	POLR2M	RNA polymerase II subunit M
8175543	0.98272	9.02e-01	-0.12423168	-5.74068	-0.01580255	SPANXA2///SPANXC///SPANXD///SPANXA1	SPANX family member A2///SPANX family member C///SPANX family member D///sperm protein associated with the nucleus, X-linked, family member A1
8121116	0.98272	9.02e-01	-0.12420896	-5.74069	-0.00838381		
8002778	0.98272	9.02e-01	-0.12420374	-5.74069	-0.02367217	MLKL	mixed lineage kinase domain like
7940622	0.98278	9.02e-01	-0.12403694	-5.74071	-0.0103141	SCGB1D1	secretoglobin family 1D member 1
7959850	0.98278	9.02e-01	0.12402829	-5.74071	0.01059543	FZD10	frizzled class receptor 10
8147715	0.98278	9.02e-01	-0.12402151	-5.74071	-0.01159556		
